id,price,accommodates,bedrooms,beds,review_scores_rating,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_experience,is_professional_host,is_entire_home_apt,is_private_room,is_shared_room,is_hotel_room,is_pankow,is_neukoelln,is_mitte,is_friedrichshain_kreuzberg,is_charlottenburg_wilm,is_tempelhof_schoeneberg,is_lichtenberg,is_steglitz_zehlendorf,is_treptow_koepenick,is_reinickendorf,is_marzahn_hellersdorf,is_spandau,dist_brandenburger_tor,dist_alexanderplatz,dist_reichstagsgebaeude,dist_potsdamer_platz,dist_siegessaeule,dist_tiergarten,has_wifi,has_kitchen,has_air_conditioning,has_free_parking,has_washer,has_dryer,has_heating,has_tv,has_dishwasher,has_refrigerator,has_microwave,has_coffee_maker,has_hot_water,has_smoke_alarm,has_essentials,has_hair_dryer,has_iron,has_bed_linens,has_shampoo,has_free_washer,bathrooms,property_entire_rental_unit,property_private_room_in_rental_unit,property_entire_condo,property_entire_serviced_apartment,property_room_in_hotel,property_private_room_in_condo,property_entire_loft,property_private_room_in_home,property_entire_home,property_private_room_in_bed_and_breakfast,property_private_room_in_hostel,property_entire_guesthouse,property_room_in_boutique_hotel,property_shared_room_in_hostel,property_room_in_aparthotel,property_other,bedroom_density,beds_per_person,bathrooms_per_person,total_rooms,avg_dist_to_landmark,review_score_std,min_dist_to_landmark,total_amenities
1450100519007085433,186.0,4,3.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2956.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.63117773046631,17.9693267846309,15.501572805018936,15.669502228898269,13.80430057201401,14.365183592414263,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.25,4.0,15.490177285573784,0.06831300510639743,13.80430057201401,5
1450489753512188166,108.0,2,1.0,1.0,5.0,4,5.0,5.0,4.75,5.0,5.0,4.75,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.427804699302026,4.232428570154402,5.661653156950858,5.089745871177696,6.9680000250688385,6.316185376101352,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,5.6159696164591955,0.12198750911856665,4.232428570154402,8
1450542770518072471,80.0,1,1.0,1.0,4.8,5,5.0,4.6,5.0,5.0,5.0,5.0,1317.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.028878332620534,10.484240581134776,8.048440422909055,7.666836144292445,6.279142751251888,6.470926585516962,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,7.829744136287611,0.15735915849388876,6.279142751251888,5
1450687513461157461,60.0,2,1.0,1.0,5.0,1,5.0,5.0,4.0,5.0,4.0,5.0,1387.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.841152539565718,4.175322210884822,5.099230282577706,4.376591417126014,6.199692992753852,5.514993422179927,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,5.03449714418134,0.4879500364742666,4.175322210884822,5
1450767659001804563,710.0,16,10.0,16.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2218.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.029581124836335,10.93799389017904,12.284756716576103,11.55088680726375,13.320245409588315,12.614618692375284,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.625,1.0,0.5,18.0,12.123013773469806,0.06831300510639743,10.93799389017904,5
1450790721151886547,203.0,3,1.0,1.0,5.0,1,4.0,5.0,5.0,5.0,5.0,5.0,1910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.3815648074277,11.705901523227032,10.118280137245003,10.943438078641837,9.420533925852505,10.126598288529268,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,10.449386126820558,0.37796447300922725,9.420533925852505,10
1450822247299799821,56.0,3,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1457.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.2551859331028,9.622990660664716,10.52642940385046,9.67450351845214,11.319794280592108,10.603189961130036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,10.333682292965376,0.06831300510639743,9.622990660664716,1
1451175999802996102,52.0,2,1.0,1.0,2.0,1,1.0,2.0,3.0,4.0,4.0,3.0,408.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.686094594747434,5.910890511569185,4.410558172478525,5.342169299915273,4.222464264096747,4.832019067326355,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.900699318355586,1.1126972805283737,4.222464264096747,14
1451264314687524152,51.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,408.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.686094594747434,5.910890511569185,4.410558172478525,5.342169299915273,4.222464264096747,4.832019067326355,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.900699318355586,0.06831300510639743,4.222464264096747,15
1451358647625229829,44.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1846.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.634433331586868,2.189889140022759,4.642427019815147,5.042040654191491,6.460902828143128,6.188808334869033,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.859750218104738,0.06831300510639743,2.189889140022759,4
1451440163814430465,60.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,906.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.111602852520513,3.921598682618206,3.868815762957005,4.904605837350161,4.8982185920363985,5.168281104877038,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.4788538053932205,0.06831300510639743,3.868815762957005,5
1451531144716459314,90.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2218.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.99070635618456,9.51727146432442,12.049184253100394,12.224048970686184,13.862830608274514,13.487598430370989,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,12.188606680490176,0.06831300510639743,9.51727146432442,8
1451622951680474629,101.0,2,1.0,2.0,4.89,9,4.89,5.0,5.0,5.0,4.78,4.78,3087.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.894912397054281,5.028559952571597,4.629727901373994,5.681170233202494,5.324620524105997,5.719092001178104,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.5,2.0,5.213013834914411,0.09897089519266802,4.629727901373994,3
1451623919386667468,40.0,1,1.0,1.0,5.0,2,5.0,5.0,5.0,5.0,4.5,5.0,4213.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4680685253154175,3.985003074443324,6.504279241743861,6.786706222795417,8.32498147295682,8.000014529946764,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,6.678175511200268,0.1889822365046136,3.985003074443324,15
1451673177983945055,90.0,3,2.0,3.0,4.56,16,4.63,4.69,4.69,4.81,4.88,4.63,98.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.643039008051669,1.3736893170722655,3.752137974695497,3.805893360768086,5.5142769683622985,5.08350873201936,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.3333333333333333,3.0,3.862090893494863,0.1111198409268977,1.3736893170722655,11
1452021779514114724,119.0,3,2.0,2.0,3.0,1,2.0,4.0,5.0,5.0,5.0,3.0,2991.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.567952111404676,5.815026319435345,3.3965720771338477,3.823110459665601,2.0022548077425517,2.7150705800786215,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,3.5533310592434404,1.2149857925879117,2.0022548077425517,14
1452054130770745584,76.0,2,1.0,1.0,5.0,7,5.0,4.86,5.0,5.0,5.0,5.0,3970.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.14018633195105,3.97772131235433,6.284814568318731,6.146197979510198,7.971725876029745,7.458993602619801,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75,2.5,6.329939945130643,0.05291502622129169,3.97772131235433,3
1452140386207673064,80.0,3,2.0,2.0,4.75,4,5.0,4.25,5.0,4.25,4.75,4.5,3478.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.309319413988675,3.611993702714436,3.0497031328921285,4.099893278129555,3.959702640339171,4.256613467686651,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,3.714537605958436,0.3181045051401759,3.0497031328921285,11
1452938883567081364,243.0,6,2.0,6.0,4.63,8,4.5,4.63,4.88,5.0,4.63,4.5,3986.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.019519377736862,3.5761558935603883,4.864198189763684,5.730510326293917,6.377453836514075,6.430035264190071,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.16666666666666666,3.0,5.332978814676499,0.1891585376898235,3.5761558935603883,7
1452965360904301968,76.0,5,1.0,2.0,3.0,4,2.75,2.5,3.75,3.5,3.25,2.75,408.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.81778000703349,5.821644078796855,5.553682976708315,6.605140971485413,6.219827192056951,6.633203772748432,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.4,0.2,2.0,6.108546499804909,0.4498677054212186,5.553682976708315,5
1453036082788702263,42.0,2,1.0,2.0,4.25,4,4.75,3.75,3.75,3.75,4.25,4.5,1014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.61893103461287,22.676622000172376,24.812807231895416,24.400688592691665,26.291498875745425,25.657620613909796,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.5,2.0,24.74302805817126,0.4045867968563436,22.676622000172376,8
1453334763131450858,135.0,2,1.0,1.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,2783.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.211909287974178,2.9364998156755275,4.429934336950933,3.966803537773544,5.858448240896275,5.2471465293528965,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.441790291437226,0.0,2.9364998156755275,9
1453406010103401549,65.0,6,2.0,4.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2298.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.749693120465201,4.06048160620851,5.0062001446878455,4.2960596238752915,6.127365522150603,5.446107196726433,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.16666666666666666,3.0,4.947651202352314,0.06831300510639743,4.06048160620851,4
1453521863935313201,68.0,3,1.0,1.0,5.0,5,5.0,5.0,5.0,5.0,5.0,5.0,3820.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.748582454519993,2.2874439595119664,4.815317766345522,5.007167303166933,6.622637091776204,6.250153772460742,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,4.9552170579635595,0.0,2.2874439595119664,14
1453563142396431649,120.0,3,1.0,1.0,4.8,5,4.8,4.6,5.0,5.0,5.0,4.8,4337.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.197980834806331,1.419605526980962,3.3548139100906056,3.2231969167559393,5.026330786025727,4.53027014113699,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,3.458699685966092,0.15118578920369102,1.419605526980962,15
1453574353445240512,167.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1404.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.499751744740468,3.2921285488760423,5.634179670295539,5.547033544849711,7.346709974492454,6.855907807776958,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,5.695951881838529,0.06831300510639743,3.2921285488760423,12
1453605594557617074,73.0,1,1.0,1.0,5.0,7,4.86,4.86,5.0,5.0,4.86,4.86,3695.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8760333381597385,0.4499070192103561,2.899996336671759,3.286090721194948,4.721171163088039,4.4263948047798545,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,3.1099322305174493,0.07483314773547865,0.4499070192103561,3
1453608835059077187,53.0,1,1.0,1.0,5.0,10,5.0,5.0,5.0,5.0,5.0,5.0,3695.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8760333381597385,0.4499070192103561,2.899996336671759,3.286090721194948,4.721171163088039,4.4263948047798545,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,3.1099322305174493,0.0,0.4499070192103561,9
1454117197821162691,102.0,3,3.0,2.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2457.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.844857029819641,8.032464340095178,6.572041985412519,7.473207571199304,6.172358047379356,6.8363784942327435,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,0.3333333333333333,4.0,6.98855124468979,0.06831300510639743,6.172358047379356,5
1454237556782865362,170.0,4,3.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,2880.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.585934339737598,9.864986330634396,7.686503338965004,7.029161129628089,6.159071569231909,6.083032197571667,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0.75,0.25,4.0,7.401448150961443,0.06831300510639743,6.083032197571667,4
1454269393025411817,170.0,5,2.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,5213.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.386779704609665,6.863190812468006,4.388450911811708,4.112083202186341,2.6074403919412217,2.847061930264102,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.4,4.0,4.200834492213507,0.06831300510639743,2.6074403919412217,14
1454299086324385695,329.0,6,3.0,4.0,5.0,6,5.0,5.0,5.0,5.0,4.83,5.0,1629.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.868150543017078,5.828914137553157,4.058203525487619,3.1472112174802347,3.245850856847431,2.742648552172979,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.16666666666666666,4.0,3.815163138759749,0.0642539604115686,2.742648552172979,12
1454341832442364964,165.0,4,1.0,4.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,87.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.825294937593329,10.173451347456188,11.659587354085051,12.540388348469552,13.05498904018128,13.191102043623143,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,1.0,0.25,2.0,12.074135511901424,0.06831300510639743,10.173451347456188,8
1454351589132842611,46.0,5,2.0,4.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,684.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.580053240943559,4.927481464605462,5.842207461472283,5.082061254292868,6.870457024872393,6.17371354560139,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0.2,3.0,5.745995665297992,0.06831300510639743,4.927481464605462,11
1454373804385919225,171.0,5,2.0,2.0,5.0,2,5.0,5.0,5.0,5.0,5.0,4.5,3799.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.230731892380655,3.925328326883044,3.5107028041957045,2.5274251089999744,4.0860649970991405,3.370260638885398,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,3.0,3.4417522947406525,0.1889822365046136,2.5274251089999744,5
1454440857807132373,109.0,3,1.0,1.0,4.5,2,5.0,4.5,4.5,4.5,4.5,4.5,3162.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.045199407693187,9.47154464657046,6.949118813901663,7.0128946358345665,5.180525651703147,5.7019220694737145,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,6.893534204196123,0.18898223650461357,5.180525651703147,6
1454475173040777945,65.0,3,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,3431.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.888104669264984,9.47727623307726,8.10478095900371,7.118232909554089,7.315613481562346,6.8500727678964095,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,7.792346836726466,0.06831300510639743,6.8500727678964095,4
1454494451377112609,108.0,2,1.0,1.0,5.0,4,5.0,5.0,5.0,5.0,5.0,5.0,4333.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.332654089291553,6.048404679695615,6.607860585586632,5.726224019384888,7.369206102819929,6.65347207693993,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,6.456303592286424,0.0,5.726224019384888,11
1454963970704752693,132.0,6,3.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,4616.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.235875684699612,4.594455939388528,5.497008525807932,4.747549082544404,6.548219522716088,5.855364885494381,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,4.5,5.413078940108491,0.06831300510639743,4.594455939388528,8
1455010652344486876,81.0,4,1.0,1.0,5.0,5,4.8,4.8,5.0,4.6,5.0,5.0,86.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.154093937373416,1.0639854044952666,3.1170207328807225,3.684843987440054,4.912475064323883,4.712214536375686,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,2.0,3.4407722771481715,0.15735915849388876,1.0639854044952666,4
1455102287529015621,59.0,4,1.0,2.0,3.86,7,4.0,4.0,4.71,4.43,4.71,4.14,4891.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.344644164825444,3.0333469935369353,5.459019165289579,5.457221109193012,7.210449584518682,6.7542797021846255,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.5,0.75,4.0,5.543160119924713,0.3519875538925178,3.0333469935369353,12
1455620859768121218,57.0,1,1.0,1.0,4.65,17,4.71,4.65,4.71,4.82,4.65,4.41,1681.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.924628801769767,3.537591869796592,4.764871514969421,5.642055025275217,6.2629510104650645,6.3242831684718315,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,5.242730231791316,0.12472827609304499,3.537591869796592,7
1455628424561446388,214.0,2,1.0,1.0,4.0,1,5.0,5.0,5.0,4.0,3.0,4.0,454.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.374648753438706,10.712342523979297,8.454191583541288,7.86295130352905,6.838568904338919,6.840141809020672,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,8.180474146307988,0.7559289460184545,6.838568904338919,13
1455684676397970355,78.0,4,3.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1764.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.412908759686644,6.884574186461275,4.354688350766089,4.305640665980188,2.538057896323547,2.9922792546149113,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.25,4.0,4.248024852305442,0.06831300510639743,2.538057896323547,5
1455709635577179134,41.0,3,1.0,2.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.610095361604714,12.128725310339265,14.65608715078775,14.871666671871797,16.475242453659707,16.122820666250007,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,14.810772935752205,0.06831300510639743,12.128725310339265,6
1455720303676247553,334.0,6,3.0,4.0,5.0,8,5.0,4.75,5.0,4.88,4.75,4.75,85.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8976619482847865,1.9477353334473744,0.7594748636400139,1.649223447338118,2.5181496411661466,2.3723825540290275,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.3333333333333333,5.0,1.6907712979842444,0.12501428489805247,0.7594748636400139,6
1455725206322908774,91.0,3,3.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1764.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.724554457989433,13.169555002130798,10.64122060454936,10.633881556681454,8.850049026830932,9.321602086343145,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.3333333333333333,4.0,10.556810455754187,0.06831300510639743,8.850049026830932,8
1455736220547445769,91.0,3,3.0,3.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1764.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.724554457989433,13.169555002130798,10.64122060454936,10.633881556681454,8.850049026830932,9.321602086343145,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.3333333333333333,4.0,10.556810455754187,0.06831300510639743,8.850049026830932,9
1455758122965909036,255.0,3,1.0,2.0,5.0,3,5.0,5.0,5.0,5.0,5.0,5.0,518.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.395186030529626,0.8464088658397662,2.347887425696636,2.965832009085796,4.140908848989911,3.948949774658185,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,2.5,2.774195492466653,0.0,0.8464088658397662,12
1455761948240046749,99.0,5,2.0,3.0,1.0,1,1.0,4.0,1.0,1.0,3.0,1.0,306.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.692898302054156,4.7555831834445295,2.473597680663082,3.1308129325102705,1.6690593441976955,2.327590217600452,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.2,3.0,2.841590276745031,1.2535663410560174,1.6690593441976955,10
